word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ดีเจ - VERB),0.10586970863518938,0,0.10586970863518938,pos
(สลัด - VERB),0.10586970863518938,0,0.10586970863518938,pos
(สัก - ADV),0.009369848608473235,-0.11440138967678751,-0.10503154106831428,neg
(แบ่ง - VERB),0.1221573561175262,-0.01764495143919823,0.10451240467832798,pos
(ขับรถ - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(คอก - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(พักอาศัย - VERB),0.1016349202897818,0,0.1016349202897818,pos
(ใบพัด - VERB),0,-0.10136461465071323,-0.10136461465071323,neg
(ร้านกาแฟ - VERB),0.09925285184549004,0,0.09925285184549004,pos
(นาฬิกา - VERB),0,-0.09925285184549004,-0.09925285184549004,neg
(กระท่อม - VERB),0.02268535194824664,-0.12148146183345211,-0.09879610988520547,neg
(ผูก - VERB),0.09822962656873242,0,0.09822962656873242,pos
(บังคับ - VERB),0.1127475005251647,-0.014652321519466232,0.09809517900569847,pos
(โชคดี - VERB),0.09772588489402097,0,0.09772588489402097,pos
(เหยียบ - VERB),0,-0.09772588489402097,-0.09772588489402097,neg
(โบยบิน - VERB),0,-0.09745970384378644,-0.09745970384378644,neg
(ไฟ - ADV),0.09624518966835398,0,0.09624518966835398,pos
(แย่ - ADV),0,-0.09583537544639001,-0.09583537544639001,neg
(ไฟนีออน - VERB),0.0948086943001696,0,0.0948086943001696,pos
(ตะโกน - ADV),0,-0.09478223945247363,-0.09478223945247363,neg
(ยืม - VERB),0.09341444879575533,0,0.09341444879575533,pos
(ฉิบหาย - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(เขตร้อน - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(ลบ - ADV),0,-0.09341444879575533,-0.09341444879575533,neg
(โทร - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(ท่อน้ำทิ้ง - VERB),0,-0.09243047960054858,-0.09243047960054858,neg
(เหมือน - ADV),0,-0.0920606162045125,-0.0920606162045125,neg
(ปัญญา - VERB),0,-0.0920606162045125,-0.0920606162045125,neg
(บันทึก - VERB),0,-0.0920606162045125,-0.0920606162045125,neg
(เก้าอี้ผ้าใบ - VERB),0,-0.09175727436356489,-0.09175727436356489,neg
(ต้า - VERB),0.09074546454444804,0,0.09074546454444804,pos
(คุ้มทุน - VERB),0,-0.08988937525629287,-0.08988937525629287,neg
(ชม - ADV),0.012573774510882088,-0.10245455674373165,-0.08988078223284957,neg
(ปั่น - VERB),0.09583537544639001,-0.007520342365561993,0.08831503308082801,pos
(คุ้มค่า - VERB),0.08822475719599114,0,0.08822475719599114,pos
(คบเพลิง - VERB),0.08822475719599114,0,0.08822475719599114,pos
(กระหึ่ม - VERB),0.08822475719599114,0,0.08822475719599114,pos
(ปฏิสัมพันธ์ - VERB),0.08822475719599114,0,0.08822475719599114,pos
(ไอศกรีม - VERB),0.02554496991197599,-0.11343183068056004,-0.08788686076858404,neg
(ดิ่ง - ADV),0.14772517483979913,-0.23526601918930973,-0.0875408443495106,neg
(พีพี - ADV),0.08701619887823785,0,0.08701619887823785,pos
(เจ็บปวด - VERB),0,-0.08701619887823785,-0.08701619887823785,neg
(กร - VERB),0.008452671348118912,-0.095305898233979,-0.08685322688586009,neg
(แม่ค้า - VERB),0,-0.0858403042988022,-0.0858403042988022,neg
(ปลุก - VERB),0.08582272428034926,0,0.08582272428034926,pos
(เจ็ทสกี - ADV),0.08996566681120062,-0.004448851655498932,0.08551681515570168,pos
(ก้อน - VERB),0,-0.08523063171587428,-0.08523063171587428,neg
(ลา - ADV),0.01854878234446258,-0.10245455674373165,-0.08390577439926906,neg
(แทน - ADV),0,-0.08358134892251792,-0.08358134892251792,neg
(เรียนรู้ - VERB),0.09341444879575533,-0.010349392596802376,0.08306505619895296,pos
(โก - VERB),0.08875969888716272,-0.0057876664829898655,0.08297203240417285,pos
(เบื่อ - VERB),0.08822475719599114,-0.006477412492975557,0.08174734470301559,pos
(ปกป้อง - VERB),0.006523190342806087,-0.08820163412862807,-0.08167844378582198,neg
(ตร่ม - VERB),0.08074808285734783,0,0.08074808285734783,pos
(ปลาย - ADV),0.07940228147639204,0,0.07940228147639204,pos
(คนป่วย - VERB),0,-0.07938147071576526,-0.07938147071576526,neg
(ร่อน - VERB),0.0920606162045125,-0.013497940203716903,0.0785626760007956,pos
(ยักษ์ - VERB),0.08249587685858913,-0.004569915480655657,0.07792596137793346,pos
(ถ่าย - VERB),0.07770435847004595,0,0.07770435847004595,pos
(ก่อตัว - VERB),0,-0.07746564046477272,-0.07746564046477272,neg
(คิว - VERB),0,-0.07746564046477272,-0.07746564046477272,neg
(ตั๋ว - ADV),0,-0.07746564046477272,-0.07746564046477272,neg
(แน่น - ADV),0,-0.07746564046477272,-0.07746564046477272,neg
(คิ้ว - VERB),0,-0.07746564046477272,-0.07746564046477272,neg
(บ้า - VERB),0,-0.07653231949531762,-0.07653231949531762,neg
(เพรส - VERB),0.0756212204537067,0,0.0756212204537067,pos
(ติก - VERB),0.07473155903660426,0,0.07473155903660426,pos
(เกวียน - VERB),0,-0.07443963888411753,-0.07443963888411753,neg
(ส่อง - VERB),0,-0.07386258741989957,-0.07386258741989957,neg
(ค่าเช่า - VERB),0.08156202165650213,-0.00884040504085078,0.07272161661565135,pos
(ครอบงำ - VERB),0,-0.07229383940185764,-0.07229383940185764,neg
(คุม - VERB),0,-0.0721838922512655,-0.0721838922512655,neg
(ผจญภัย - VERB),0,-0.07137283728215014,-0.07137283728215014,neg
(รุก - VERB),0.01576223949903564,-0.08706354852696835,-0.0713013090279327,neg
(ขยาย - VERB),0.08358134892251792,-0.01297687950584548,0.07060446941667245,pos
(ยุง - VERB),0.07057980575679292,0,0.07057980575679292,pos
(โป๊ะ - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(เคลื่อนไหว - VERB),0,-0.07012344544857806,-0.07012344544857806,neg
(เจ็บ - VERB),0.11880418443767356,-0.04896698015508978,0.06983720428258378,pos
(ตกหลุมรัก - VERB),0.08801207949158266,-0.018536881897912215,0.06947519759367043,pos
(พิมพ์ - VERB),0.06904546215338438,0,0.06904546215338438,pos
(ผ้า - VERB),0.06904546215338438,0,0.06904546215338438,pos
(รถบัส - VERB),0,-0.06904546215338438,-0.06904546215338438,neg
(แน่ใจ - ADV),0,-0.06904546215338438,-0.06904546215338438,neg
(สาบาน - VERB),0,-0.06904546215338438,-0.06904546215338438,neg
(ผอม - VERB),0,-0.06904546215338438,-0.06904546215338438,neg
(ทริป - ADV),0.07110652072512719,-0.0025227094988528047,0.06858381122627438,pos
(กระสอบ - VERB),0.004897596390216933,-0.07273491432951942,-0.06783731793930249,neg
(แสวงหา - VERB),0,-0.06757640976714216,-0.06757640976714216,neg
(จิบ - ADV),0.008578234325606162,-0.0756212204537067,-0.06704298612810054,neg
(ดำเนิน - VERB),0.07842200639643657,-0.011530994371891846,0.06689101202454473,pos
(ระเบิด - VERB),0,-0.0668727562839753,-0.0668727562839753,neg
(นวด - ADV),0.06649989945556141,0,0.06649989945556141,pos
(ร้องเรียน - VERB),0.02436492596094661,-0.09074546454444804,-0.06638053858350143,neg
(ลาส - VERB),0,-0.06616856789699335,-0.06616856789699335,neg
(คว่ำ - VERB),0,-0.06616856789699335,-0.06616856789699335,neg
(นั่งเล่น - VERB),0,-0.06616856789699335,-0.06616856789699335,neg
(แวบ - VERB),0,-0.06616856789699335,-0.06616856789699335,neg
(ปรารถนา - VERB),0,-0.06582853669112242,-0.06582853669112242,neg
(ดีใจ - VERB),0.021323074883003956,-0.08712306858762728,-0.06579999370462332,neg
(ค่าธรรมเนียม - VERB),0.06518740143999112,0,0.06518740143999112,pos
(ไมล์ - ADV),0.06481818896032002,0,0.06481818896032002,pos
(แพน - VERB),0,-0.06481818896032002,-0.06481818896032002,neg
(ชายฝั่ง - VERB),0.06904546215338438,-0.004634703809873778,0.0644107583435106,pos
(เบ - VERB),0,-0.06389025029759333,-0.06389025029759333,neg
(ปลาย - VERB),0.07414752759164886,-0.01036570332918298,0.06378182426246588,pos
(คุ้ม - VERB),0.07229383940185764,-0.008561670527432189,0.06373216887442545,pos
(เสื้อยืด - ADV),0.06352182518111363,0,0.06352182518111363,pos
(อึดอัด - VERB),0,-0.06352182518111363,-0.06352182518111363,neg
(เครื่องยนต์ - VERB),0,-0.06352182518111363,-0.06352182518111363,neg
(เลี่ยน - VERB),0,-0.06310115084216586,-0.06310115084216586,neg
(ลบ - VERB),0.0718765315847925,-0.008894234380175408,0.0629822972046171,pos
(ไฟล์ - VERB),0.06289289621892438,0,0.06289289621892438,pos
(เส็งเคร็ง - VERB),0,-0.062276299197170225,-0.062276299197170225,neg
(ค้างคืน - VERB),0.007147448759208701,-0.06904546215338438,-0.06189801339417567,neg
(สอน - VERB),0.08822475719599114,-0.02668984251307295,0.06153491468291819,pos
(กล่องโฟม - VERB),0,-0.061472734046239,-0.061472734046239,neg
(ยาเสพติด - VERB),0,-0.0613346402856896,-0.0613346402856896,neg
(มอบ - VERB),0.08904928763707518,-0.027860449640839308,0.06118883799623587,pos
(ยัค - ADV),0.06117151624237659,0,0.06117151624237659,pos
(ไซมอน - VERB),0.0610786780587631,0,0.0610786780587631,pos
(เต - VERB),0,-0.0610786780587631,-0.0610786780587631,neg
(กี - VERB),0,-0.0610786780587631,-0.0610786780587631,neg
(คนขับ - VERB),0.08384466670122863,-0.02418093866506646,0.05966372803616217,pos
(ผับ - VERB),0.05837687844450152,0,0.05837687844450152,pos
(อาบแดด - VERB),0.05827690383588406,0,0.05827690383588406,pos
(ลิ - VERB),0,-0.05827690383588406,-0.05827690383588406,neg
(สีแดง - VERB),0.007960128468811231,-0.06616856789699335,-0.05820843942818212,neg
(ต้นไม้ - VERB),0.050146417384738955,-0.10827583837689822,-0.058129420992159266,neg
(คาเฟ่ - VERB),0.016537517301186466,-0.07461208598553201,-0.058074568684345546,neg
(สภาพแวดล้อม - VERB),0.011955570340358887,-0.06977806351322993,-0.057822493172871046,neg
(กระเป๋าสตางค์ - VERB),0,-0.057747113801012384,-0.057747113801012384,neg
(เครื่องประดับ - VERB),0,-0.057747113801012384,-0.057747113801012384,neg
(กางเกง - VERB),0,-0.057747113801012384,-0.057747113801012384,neg
(ท้องถนน - VERB),0,-0.0572268695325348,-0.0572268695325348,neg
(บา - VERB),0.05671591534028002,0,0.05671591534028002,pos
(ร้าง - VERB),0.05671591534028002,0,0.05671591534028002,pos
(สอบถาม - VERB),0,-0.05671591534028002,-0.05671591534028002,neg
(ติดเชื้อ - VERB),0,-0.05671591534028002,-0.05671591534028002,neg
(แน่นอน - VERB),0,-0.05638031820808902,-0.05638031820808902,neg
(นโยบาย - VERB),0,-0.05638031820808902,-0.05638031820808902,neg
(ตง - ADV),0.05637375026258235,0,0.05637375026258235,pos
(เล่นดนตรี - ADV),0.05621400458505631,0,0.05621400458505631,pos
(จอดรถ - VERB),0.1221573561175262,-0.06616856789699335,0.055988788220532854,pos
(ริ - VERB),0.0212573845722122,-0.07701056955513481,-0.055753184982922616,neg
(เอ - VERB),0,-0.055720899281678615,-0.055720899281678615,neg
(สังสรรค์ - VERB),0.0048900558261057445,-0.06031597056066504,-0.055425914734559295,neg
(มะม่วง - ADV),0.05528963968060962,0,0.05528963968060962,pos
(น้ำฝน - VERB),0,-0.055236369722707505,-0.055236369722707505,neg
(สุก - VERB),0,-0.055236369722707505,-0.055236369722707505,neg
(คึกคัก - ADV),0.008462568551433597,-0.06352182518111363,-0.05505925662968003,neg
